date,headline,company,sentiment,label,month
2025-06-23,"Microsoft Has Blocked Google Chrome, Windows 11 Users Complain - Forbes",Google,-0.5574,negative,2025-06
2025-06-23,"16 billion password data breach hits Apple, Google, Facebook and more — LIVE updates and how to stay safe - Tom's Guide",Google,0.4404,positive,2025-06
2025-06-23,Google adds AI features to Chromebook Plus devices - TechCrunch,Google,0.0,neutral,2025-06
2025-06-23,"Google brings new Gemini features to Chromebooks, debuts first on-device AI - Ars Technica",Google,0.0,neutral,2025-06
2025-06-23,"184 million passwords leaked across Facebook, Google, more: What to know about this data breach - ZDNET",Google,-0.3182,negative,2025-06
2025-06-23,"Malware on Google Play, Apple App Store stole your photos—and crypto - BleepingComputer",Google,0.34,positive,2025-06
2025-06-23,Google and Lenovo Created the 'Most Advanced Chromebook Plus Yet' - CNET,Google,0.5095,positive,2025-06
2025-06-23,Echo Chamber Jailbreak Tricks LLMs Like OpenAI and Google into Generating Harmful Content - The Hacker News,Google,0.25,positive,2025-06
2025-06-18,"Search Live: Talk, listen and explore in real time with AI Mode - Google Blog",Google,0.0,neutral,2025-06
2025-06-18,New Maps updates to help you get around Europe more sustainably - Google Blog,Google,0.4019,positive,2025-06
2025-06-17,We’re expanding our Gemini 2.5 family of models - Google Blog,Google,0.0,neutral,2025-06
2025-06-20,Why Google Stock Is A Smart Pick? - Forbes,Google,0.4019,positive,2025-06
2025-06-21,US v. Google: all the news from the search antitrust showdown - The Verge,Google,0.0,neutral,2025-06
2025-06-20,Turkish competition authority launches probe into Google's PMAX - Reuters,Google,0.0772,positive,2025-06
2025-06-23,"Chromebooks are better than ever, but is that enough for Google? - 9to5Google",Google,0.2382,positive,2025-06
2025-06-19,Google faces setback as EU court adviser backs antitrust regulators - Reuters,Google,-0.0516,negative,2025-06
2025-06-19,Four Things I Do to Make My Google Nest Devices More Useful - Lifehacker,Google,0.4927,positive,2025-06
2025-06-23,Google (GOOGL) Adds Built-In AI Tools to Its New Lenovo Chromebook Plus 14 - TipRanks,Google,0.0,neutral,2025-06
2025-06-23,Google has quietly released its own standalone Instant Games app - Mobilegamer.biz,Google,0.0,neutral,2025-06
2025-06-22,Delete This Message From Apple Or Google—It’s An Attack - Forbes,Google,-0.4767,negative,2025-06
2025-06-23,Google just gave Chromebooks a big upgrade for free - 4 features you can use on ChromeOS now - ZDNET,Google,0.5106,positive,2025-06
2025-06-23,Google Merchant Center Product Status Changes History Report Returning - Search Engine Roundtable,Google,0.0,neutral,2025-06
2025-06-10,Android 16 is here - Google Blog,Google,0.0,neutral,2025-06
2025-06-20,"Google offers to tweak search results to promote rivals, stave off EU antitrust fine, documents show - Reuters",Google,0.5267,positive,2025-06
2025-06-23,Google Questions AI Overview Click Studies & Says Web Is Thriving - Search Engine Roundtable,Google,0.0,neutral,2025-06
2025-06-19,Google looks likely to lose appeal against record $4.7 billion EU fine - CNBC,Google,-0.2263,negative,2025-06
2025-06-23,Is ChatGPT Catching Google on Search Activity? [Infographic] - Social Media Today,Google,0.0,neutral,2025-06
2025-06-21,"Billions of login credentials have been leaked online, Cybernews researchers say - AP News",Google,-0.3182,negative,2025-06
2025-06-23,Google’s Android XR glasses are called ‘Martha’ in Pixel Watch-like companion app - 9to5Google,Google,0.0,neutral,2025-06
2025-06-20,"Google, Apple, Meta Passwords Exposed in Massive Hack: Report - Entrepreneur",Google,-0.0772,negative,2025-06
2025-06-23,Why these 6 underrated Google apps earn a permanent spot on my home screen - Android Police,Google,0.0,neutral,2025-06
2025-06-22,When is the best time to book your flight? Google just revealed its airfare secrets - ZDNET,Google,0.6369,positive,2025-06
2025-06-23,I Let Google Lens Be My Tour Guide. It Might Be the Smartest Travel Tool This Summer - CNET,Google,0.6124,positive,2025-06
2025-06-19,EU Court Advisor Backs Google’s $4.7 Billion Android Fine - WSJ,Google,0.1531,positive,2025-06
2025-06-23,Gmail’s multi-factor authentication bypassed by hackers to pull off targeted attacks - Malwarebytes,Google,-0.4404,negative,2025-06
2025-06-19,"Google Chrome Warning — Windows, Android, Mac And Linux Users Act Now - Forbes",Google,-0.34,negative,2025-06
2025-06-20,"Stop Using Your Microsoft, Google And Facebook Passwords - Forbes",Google,-0.296,negative,2025-06
2025-06-23,"Google Pay quietly adds Klarna to its Buy Now, Pay Later arsenal - Android Police",Google,-0.2023,negative,2025-06
2025-06-20,"16 billion passwords for Google, Apple, Facebook leaked in massive data dump, report says - Axios",Google,-0.5994,negative,2025-06
2025-06-23,Google's Pixel 10 Pro Fold could top all other foldables in a key durability rating - Android Police,Google,0.2023,positive,2025-06
2025-06-22,Google Messages is preparing a new trick to get your friends and family to switch to RCS - TechRadar,Google,0.4404,positive,2025-06
2025-06-19,Google hits setback in bid to overturn multibillion EU antitrust fine in Android case - AP News,Google,0.2023,positive,2025-06
2025-06-18,What’s Driving Google Stock Higher? - Forbes,Google,0.0,neutral,2025-06
2025-06-20,"16 billion passwords leaked in Google, Facebook, Apple massive data breach: What we know - LiveNOW from FOX",Google,-0.3182,negative,2025-06
2025-06-20,Microsoft is blocking Google Chrome through its family safety feature - The Verge,Google,0.0516,positive,2025-06
2025-06-21,Take a look at what the redesigned Google Phone app will look like - PhoneArena,Google,0.3612,positive,2025-06
2025-06-19,"Billions of logins for Apple, Google, Facebook, Telegram, and more found exposed online - Malwarebytes",Google,-0.1477,negative,2025-06
2025-06-23,Google Touts Its Index Freshness As A Win For Google AI - Search Engine Roundtable,Google,0.5719,positive,2025-06
2025-06-20,"16 Billion Apple, Facebook, Google And Other Passwords Leaked - Forbes",Google,-0.3182,negative,2025-06
2025-06-06,Plan ahead with scheduled actions in the Gemini app. - Google Blog,Google,0.0,neutral,2025-06
2025-06-18,Google finally confirms the Pixel 10... sort of - Mashable,Google,0.0,neutral,2025-06
2025-06-20,The Godfather of AI says there's a key difference between OpenAI and Google when it comes to safety - Business Insider,Google,0.4215,positive,2025-06
2025-06-23,Report: Google TV budget has been cut prior to big Gemini debut - 9to5Google,Google,-0.2732,negative,2025-06
2025-06-21,Google’s Quiet Confirmation Of The Pixel 10 - Forbes,Google,0.0,neutral,2025-06
2025-06-19,"Google should lose bid to overturn €4.1B EU Android fine, says court adviser - politico.eu",Google,-0.2263,negative,2025-06
2025-06-23,Chromebook Plus getting its own Circle to Search with more actions - 9to5Google,Google,0.0,neutral,2025-06
2025-06-18,Google is adding the Veo 3 video generator to YouTube to slopify Shorts - Engadget,Google,0.0,neutral,2025-06
2025-06-20,"Urgent Upgrade Appeal After ‘Biggest Ever’ 16 Billion Hack Hits Facebook, Google, Apple And Others - Forbes",Google,0.2023,positive,2025-06
2025-06-10,"Pixel VIPs, Android 16 and more updates in the June Pixel Drop - Google Blog",Google,-0.2732,negative,2025-06
2025-06-23,Google's pulling money away from Android TV and Google TV - Android Authority,Google,0.0772,positive,2025-06
2025-06-19,Google Confirms Gmail Attacks—Stop Using These Passwords - Forbes,Google,0.0,neutral,2025-06
2025-06-23,"SparkKitty, SparkCat’s little brother: A new Trojan spy found in the App Store and Google Play - Securelist",Google,0.34,positive,2025-06
2025-06-10,6 new Android features that are tailored to you - Google Blog,Google,0.0,neutral,2025-06
2025-06-18,"Meta's Scale AI deal has clients like Google halting projects, contractors scrambling, and one investor bailing out - Business Insider",Google,0.3612,positive,2025-06
2025-06-19,Creators say they didn't know Google uses YouTube to train AI - CNBC,Google,0.0,neutral,2025-06
2025-06-23,Google is giving your Chromebook Plus its own version of Circle to Search - Android Authority,Google,0.4019,positive,2025-06
2025-06-20,"I Tried Google's Conversation Feature for AI Mode, and I'm Not Sure Who It's For - Lifehacker",Google,-0.2411,negative,2025-06
2025-06-23,Google Pixel 10 Pro Fold could be one of the first foldables with an IP68 rating - Android Authority,Google,0.0772,positive,2025-06
2025-06-23,"Chromebook Plus laptops like Lenovo’s sleek, new 14-incher are getting free Gemini AI features - The Verge",Google,0.7003,positive,2025-06
2025-06-05,Try new data visualizations and graphs for finance queries in AI Mode. - Google Blog,Google,0.0,neutral,2025-06
2025-06-23,A more Google-y Gemini logo may be right around the corner (APK teardown) - Android Authority,Google,0.0772,positive,2025-06
2025-06-04,Our latest scams survey sees changing online security habits - Google Blog,Google,-0.34,negative,2025-06
2025-06-20,How to secure your Google account after the 16 billion passwords leak: complete guide for online safety - The Economic Times,Google,0.4215,positive,2025-06
2025-06-21,Google Pixel 9 Pro Fold's connectivity issues are so terrible I literally can't use it anymore - Android Police,Google,-0.6113,negative,2025-06
2025-06-20,Every Google app with the fullscreen Account switcher redesign [U: Gmail] - 9to5Google,Google,0.0,neutral,2025-06
2025-06-20,Google’s Gemini transparency cut leaves enterprise developers ‘debugging blind’ - VentureBeat,Google,-0.2732,negative,2025-06
2025-06-19,Google Phone app rolling out Material 3 Expressive redesign - 9to5Google,Google,0.0,neutral,2025-06
2025-06-21,"Google just changed the search bar on my Pixel home screen, and I hate it - Android Authority",Google,-0.5267,negative,2025-06
2025-06-20,The Google Pixel camera keeps changing – when did you like it most? - 9to5Google,Google,0.3612,positive,2025-06
2025-06-19,Google Phone app's Material 3 Expressive overhaul rolling out - Android Police,Google,0.0,neutral,2025-06
2025-06-18,YouTube to Add Google’s Veo 3 to Shorts in Move That Could Turbocharge AI on the Video Platform - The Hollywood Reporter,Google,0.0,neutral,2025-06
2025-06-19,WTF is “query fan-out” in Google’s AI mode? - Digiday,Google,-0.6739,negative,2025-06
2025-06-19,Google faces legal blow as EU court adviser backs record $4.7 billion fine - Courthouse News,Google,0.2732,positive,2025-06
2025-06-16,Google’s Advanced Protection Arrives on Android: Should You Use It? - Electronic Frontier Foundation,Google,0.25,positive,2025-06
2025-06-11,HP Dimension with Google Beam Takes Virtual Collaboration to the Next Level at InfoComm 2025 - HP,Google,0.0,neutral,2025-06
2025-06-23,No packages inside Amazon van that caught fire inside Ted Williams Tunnel - WCVB,Amazon,-0.4404,negative,2025-06
2025-06-23,Amazon truck catches fire in Ted Williams Tunnel - Boston 25 News,Amazon,-0.1779,negative,2025-06
2025-06-23,Amazon delivery van catches fire in Boston's Ted Williams Tunnel - NBC Boston,Amazon,-0.1779,negative,2025-06
2025-06-23,Karol G Drops Summery ‘Tropicoqueta’ Merch Capsule on Amazon - Rolling Stone,Amazon,0.1779,positive,2025-06
2025-06-23,"Amazon Prime Day 2025: The best early deals already live, dates and everything else you need to know - Engadget",Amazon,0.7096,positive,2025-06
2025-06-22,"Amazon Is Packed with Wrinkle-Resistant Summer Clothes, and Our Favorites Start at $12 - People.com",Amazon,0.5423,positive,2025-06
2025-06-23,"Amazon Is Selling a 'Flattering' $35 Maxi Dress for Just $17, and Shoppers Say It’s 'Great for Summer’ - parade.com",Amazon,0.7964,positive,2025-06
2025-06-23,The Best Summer Dresses on Amazon Under $50 - NBC News,Amazon,0.7096,positive,2025-06
2025-06-23,28 Extremely Useful Things To Buy From Amazon's Pre-Prime Day Deals - BuzzFeed,Amazon,0.4927,positive,2025-06
2025-06-23,Amazon Doubles Project Kuiper Satellite Fleet in Race to Catch Up to SpaceX's Starlink - CNET,Amazon,0.1779,positive,2025-06
2025-06-23,"Amazon launches second batch of Kuiper internet satellites, taking on Elon Musk's Starlink - CNBC",Amazon,0.1779,positive,2025-06
2025-06-23,Crunch time—we’ll soon find out if Amazon’s launch providers are up to the job - Ars Technica,Amazon,0.0,neutral,2025-06
2025-06-21,"Easy returns cause big trouble for Amazon sellers, but return rates show signs of slowing - CNBC",Amazon,0.1154,positive,2025-06
2025-06-22,"Amazon is selling a 'sleek' $150 smartwatch for just $30, and shoppers say the battery 'lasts days' - TheStreet",Amazon,0.1779,positive,2025-06
2025-06-20,Amazon Tells Thousands of Employees to Relocate or Resign - Entrepreneur,Amazon,-0.1779,negative,2025-06
2025-06-23,Amazon’s New James Bond - The New Yorker,Amazon,0.0,neutral,2025-06
2025-06-23,"Amazon Prime Day 2025: When it's happening and deals to add to cart - ABC News - Breaking News, Latest News and Videos",Amazon,0.1779,positive,2025-06
2025-06-23,Early Amazon Prime Day deals are live from $6 — here’s the 41 sales I'd shop now - Tom's Guide,Amazon,0.1779,positive,2025-06
2025-06-23,Amazon’s premium beauty push may be a buffer against Trump's tariffs - Reuters,Amazon,0.5859,positive,2025-06
2025-06-23,Atlas V rocket launches 2nd batch of satellites for Amazon's Project Kuiper megaconstellation (video) - Space,Amazon,0.0,neutral,2025-06
2025-06-23,Announcing Amazon WorkSpaces Core Managed Instances to simplify VDI migrations - Amazon,Amazon,0.34,positive,2025-06
2025-06-23,Want to work for Amazon in Daytona? Company now hiring for new robotics center - Daytona Beach News-Journal,Amazon,0.25,positive,2025-06
2025-06-23,Get a free $30 Amazon gift card when you buy the new Sony WH-1000XM6 headphones - Engadget,Amazon,0.7845,positive,2025-06
2025-06-23,Friendly Amazon policy has sneaky costs for shoppers - TheStreet,Amazon,0.4588,positive,2025-06
2025-06-23,I'm a Prime Day expert - here are 29 early deals that are worth buying right now - TechRadar,Amazon,0.2263,positive,2025-06
2025-06-23,"More than 1,000 Amazon shoppers bought this 'rugged' charger in the past month — it's $250 off ahead of Prime Day - Yahoo",Amazon,0.2415,positive,2025-06
2025-06-23,Significant Growth in Amazon (AMZN) Options Activity | AMZN Stock News - GuruFocus,Amazon,0.6249,positive,2025-06
2025-06-23,Mattresses sold on Amazon recalled due to fire risk - Cleveland.com,Amazon,-0.4215,negative,2025-06
2025-06-23,Amazon India unveils at-home diagnostics service - MobiHealthNews,Amazon,0.1779,positive,2025-06
2025-06-23,Amazon is offering up to $310 in Prime Day credits and freebies — here are my favorite deals - Tom's Guide,Amazon,0.8402,positive,2025-06
2025-06-23,Build an agentic multimodal AI assistant with Amazon Nova and Amazon Bedrock Data Automation - Amazon,Amazon,0.4767,positive,2025-06
2025-06-23,Amazon OpenSearch Serverless now supports Point in Time (PIT) and SQL search in the AWS GovCloud (US) Regions - Amazon,Amazon,0.5994,positive,2025-06
2025-06-23,Excited for Prime Day? Amazon already slashed the price of its 75-inch Fire TV by 48% - Syracuse.com,Amazon,-0.0516,negative,2025-06
2025-06-23,ULA’s Atlas V Launches Second Batch of Satellites for Amazon’s Project Kuiper - Broadband Breakfast,Amazon,0.0,neutral,2025-06
2025-06-17,Message from CEO Andy Jassy: Some thoughts on Generative AI - AboutAmazon.com,Amazon,0.0,neutral,2025-06
2025-06-23,Use Graph Machine Learning to detect fraud with Amazon Neptune Analytics and GraphStorm - Amazon,Amazon,-0.34,negative,2025-06
2025-06-23,These Things Are Also on Sale (and Not on Amazon) - The Cut,Amazon,-0.3855,negative,2025-06
2025-06-23,Introducing AWS Lambda native support for Avro and Protobuf formatted Apache Kafka events - Amazon,Amazon,0.5267,positive,2025-06
2025-06-23,"Best Early Shoe Deals for Amazon Prime Day 2025: Save Up to 50% on Adidas, Crocs, & More - E! Online",Amazon,0.8553,positive,2025-06
2025-06-23,Don’t wait for Prime Day - the Amazon Fire HD 8 Plus is at its lowest-ever price right now - TechRadar,Amazon,-0.1779,negative,2025-06
2025-06-23,"I put 3 under-$100 Amazon dresses to the test. As a 48-year-old mom of 2, this 'flattering' one stood out - Yahoo",Amazon,0.5147,positive,2025-06
2025-06-23,Electric Boats Offer a More Eco-Friendly Way to Travel in the Amazon - The New York Times,Amazon,0.1779,positive,2025-06
2025-06-23,My Favorite Wireless Earbuds in Amazon’s Early Prime Day Deals - Operation Sports,Amazon,0.4588,positive,2025-06
2025-06-23,Another 27 satellites go into Earth orbit for Amazon’s Project Kuiper internet network - GeekWire,Amazon,0.0,neutral,2025-06
2025-06-18,5 Amazon AI tools that can help you save time and money this Prime Day - AboutAmazon.com,Amazon,0.765,positive,2025-06
2025-06-23,Open Up a World of Streaming Possibilities With Prime Video’s Add-On Channels - Billboard,Amazon,0.0,neutral,2025-06
2025-06-23,AWS named a Leader in the 2025 Forrester Wave: Serverless Development Platforms | Amazon Web Services - Amazon,Amazon,0.34,positive,2025-06
2025-06-23,The Best Pillows on Amazon for Slipping Into the Greatest Sleep of Your Life - GQ,Amazon,0.8779,positive,2025-06
2025-06-23,Introducing security group referencing and enhanced DNS support for AWS Cloud WAN - Amazon,Amazon,0.7003,positive,2025-06
2025-06-23,"​​Amazon is selling a 'flowy' $37 maxi skirt for just $18 that shoppers say is 'cute, soft, and has pockets' - TheStreet",Amazon,0.4588,positive,2025-06
2025-06-23,Amazon Shoots for the Stars Again To Take on Elon Musk’s Starlink - LAmag,Amazon,0.1779,positive,2025-06
2025-06-23,"These $21 Ballet Flats Rival a $200 Tory Burch Pair, and Shoppers Claim They’re Just as Comfortable - Real Simple",Amazon,0.5106,positive,2025-06
2025-06-23,Second ULA Launch Brings Amazon Kuiper Constellation to 54 Satellites - Via Satellite,Amazon,0.1779,positive,2025-06
2025-06-23,Amazon is selling a 'powerful' $200 cordless vacuum for $80 that shoppers say 'is quieter and lighter' than a Dyson - TheStreet,Amazon,0.5423,positive,2025-06
2025-06-20,UK grocery watchdog probes Amazon over alleged supplier payment delays - Reuters,Amazon,0.1779,positive,2025-06
2025-06-23,"Amazon Takes Up to $55 Off 11th Gen iPad, Starting at $299 - MacRumors",Amazon,0.1779,positive,2025-06
2025-06-23,Both Editions Of Pokemon Legends: Z-A Are Up For Preorder At Amazon - GameSpot,Amazon,0.1779,positive,2025-06
2025-06-23,"Amazon is selling a two-pack of 'durable' $20 waterproof phone pouches for $10, and it has 80,000+ perfect ratings - TheStreet",Amazon,0.6597,positive,2025-06
2025-06-23,"Beat the summer heatwave with these 27 air conditioner deals at Amazon, Walmart, Target - NJ.com",Amazon,0.1779,positive,2025-06
2025-06-23,"Amazon to Invest $233 Million in India Operations for 2025 for Infrastructure, E-commerce Growth - Yahoo Finance",Amazon,0.5106,positive,2025-06
2025-06-23,"Amazon posts 1,000+ job openings for new Daytona Beach facility - The Business Journals",Amazon,0.1779,positive,2025-06
2025-06-23,"“Relocate or Resign”: Amazon (NASDAQ:AMZN) Slips on New Kuiper Satellite Launch, Staff Ultimatum - TipRanks",Amazon,0.1779,positive,2025-06
2025-06-23,Need Patio Furniture for Summer? Early Prime Day Deals Have You Covered - House Beautiful,Amazon,0.5994,positive,2025-06
2025-06-23,"Most affordable iPhone 16 Pro configs see Amazon Renewed Premium price drops, 1TB models up to $400 off - 9to5Toys",Amazon,0.1779,positive,2025-06
2025-06-23,34 Things You'll Be *Stunned* To Discover Are From Amazon - BuzzFeed,Amazon,0.0772,positive,2025-06
2025-06-23,Amazon Black+Decker Portable A/C Sale 2025 - Get Almost $100 Off This Editor-Tested Unit - Popular Mechanics,Amazon,0.5423,positive,2025-06
2025-06-21,"Best Early Amazon Prime Day 2025 Home & Kitchen Deals: Save on Ninja, Dyson, Nespresso, & More - E! Online",Amazon,0.8553,positive,2025-06
2025-06-18,Crayan Mattresses Recalled Due to Risk of Serious Injury or Death from Fire Hazard; Violation of Federal Standard for Mattress Flammability; Sold Exclusively on Amazon by Crayan - U.S. Consumer Product Safety Commission (.gov),Amazon,-0.8807,negative,2025-06
2025-06-23,Analyst's Bold Amazon Call Has Traders Talking - Yahoo Finance,Amazon,0.5106,positive,2025-06
2025-06-23,I've found one of the best Lego Marvel deals pre-Prime Day - Space,Amazon,0.7906,positive,2025-06
2025-06-22,"Amazon Prime Day 2025: The best early deals you can shop now, dates and everything else you need to know - Engadget",Amazon,0.7096,positive,2025-06
2025-06-23,South Africa's Takealot grows revenue to fend off Amazon rivalry - Reuters,Amazon,0.1779,positive,2025-06
2025-06-23,Amazon Sellers Hike Prices Over Returns Fees and Fraud - PYMNTS.com,Amazon,-0.4767,negative,2025-06
2025-06-23,"Amazon Will Be Largest U.S. Retailer This Year, Beating Walmart, Says J.P. Morgan - Barron's",Amazon,-0.3182,negative,2025-06
2025-06-23,Amazon Canada has a rare deal on Apple AirPods Pro 2 — save $70 ahead of Prime Day 2025 - Yahoo,Amazon,0.5994,positive,2025-06
2025-06-23,Amazon melted $44 off the price of this countertop bullet ice maker to get you through the heat wave - NJ.com,Amazon,0.1779,positive,2025-06
2025-06-23,Amazon Prime Day 2025: Early deals to shop this week ahead of the July sale - Yahoo,Amazon,0.1779,positive,2025-06
2025-06-20,South Korea says SK and Amazon to invest $5 billion in country's biggest data centre - Reuters,Amazon,0.1779,positive,2025-06
2025-06-23,Here’s Why Amazon Stock (AMZN) Remains J.P.Morgan’s ‘Best Idea’ - TipRanks,Amazon,0.1779,positive,2025-06
2025-06-20,Brazil's soy farmers raze Amazon rainforest despite deforestation pact - Reuters,Amazon,0.1779,positive,2025-06
2025-06-23,"IPX7 Waterproof Bluetooth Speaker Is 41% Off, Amazon’s Early Prime Day Price Revealed - Gizmodo",Amazon,0.0,neutral,2025-06
2025-06-17,"Prime Day is back July 8-11, with double the days and millions of deals - AboutAmazon.com",Amazon,0.0,neutral,2025-06
2025-06-23,"This 15″ 1TB HP Laptop is Almost Free, Amazon Offers 76% Off in Early Prime Day Deal - Gizmodo",Amazon,0.5313,positive,2025-06
2025-06-23,"This 5-in-1 USB-C Hub Is Almost Free, Amazon Didn’t Wait for Prime Day to Crush Its Price - Gizmodo",Amazon,0.427,positive,2025-06
2025-06-20,Can Amazon Stock Double by 2030? - The Motley Fool,Amazon,-0.296,negative,2025-06
2025-06-23,"Amazon Is Selling a 'Flattering' $35 Maxi Dress for Just $17, and Shoppers Say It’s 'Great for Summer’ - Yahoo",Amazon,0.7964,positive,2025-06
2025-06-22,Amazon gives employees a harsh ultimatum amid layoff fears - TheStreet,Amazon,-0.6124,negative,2025-06
2025-06-23,Jeremy Clarkson's Charming And Hilarious Reality Show On Amazon Prime Deserves Your Attention - SlashFilm,Amazon,0.802,positive,2025-06
2025-06-22,Save up to 48% on early Prime Day TV deals happening right now 📺 - USA Today,Amazon,0.4939,positive,2025-06
2025-06-23,"Zacks Investment Ideas feature highlights: Jabil, Apple, Amazon, Johnson & Johnson and Ericsson - Yahoo Finance",Amazon,0.1779,positive,2025-06
2025-06-23,"Tech Voices: Amazon's Kuiper, Fiserv, Wolfspeed, cybersecurity alert - Seeking Alpha",Amazon,0.296,positive,2025-06
2025-06-23,Missing Frieren: Beyond Journey's End? This Amazon Prime Video Exclusive Is Perfect for Fantasy Anime Fans - Comic Book Resources,Amazon,0.596,positive,2025-06
2025-06-23,"Top Stock Reports for Amazon.com, Home Depot & Cisco Systems - TradingView",Amazon,0.2023,positive,2025-06
2025-06-23,Hundreds of Amazon contract workers in South Jersey to lose jobs as pilot program ends - The Business Journals,Amazon,-0.25,negative,2025-06
2025-06-20,Amazon asks corporate staff to relocate or quit without severance - KIRO 7 News Seattle,Amazon,0.1779,positive,2025-06
2025-06-23,Prime Day came early! Amazon is offering members over 50% OFF this popular Fire tablet - Android Central,Amazon,0.4295,positive,2025-06
2025-06-20,LeBron James’s Growing Amazon Ties Could Lead to Prime Role - Front Office Sports,Amazon,0.34,positive,2025-06
2025-06-23,Walmart Just Revealed Its July Sales Event and It's Even Longer Than Amazon Prime Day - IGN,Amazon,0.1779,positive,2025-06
2025-06-20,Where Will Amazon Stock Be in 5 Years? - The Motley Fool,Amazon,-0.296,negative,2025-06
2025-06-20,Amazon Prime membership benefits and discounted options - NBC News,Amazon,0.5423,positive,2025-06
2025-06-18,Amazon's corporate workforce may shrink as AI takes over routine tasks - Reuters,Amazon,0.0,neutral,2025-06
2025-06-23,"Amazon Music Unlimited Is Free for 4 Months — And It Comes With Audible, Too - TVGuide.com",Amazon,0.6124,positive,2025-06
2025-06-23,"Amazon Is Selling a 'Light and Airy' $26 Cooling Blanket for as Low as $13, and It's Perfect for the Summer Months - parade.com",Amazon,0.5106,positive,2025-06
2025-06-19,100K mattresses sold on Amazon recalled over fire hazard - KXAN Austin,Amazon,-0.1779,negative,2025-06
2025-06-20,The best Apple deals you can shop ahead of Amazon Prime Day 2025 - The Verge,Amazon,0.7096,positive,2025-06
